Year,Player,Tm,start_pct,MP,PTS,TRB,AST,FGA,FG%,3PA,3P%,2PA,2P%,FTA,FT%,STL,BLK,TOV,PF,win_pct
2016,Markieff Morris,PHO,0.648648649,24.8,11.6,5.2,2.4,11.6,0.397,2.1,0.289,9.6,0.42,2.5,0.717,0.9,0.5,2.4,2.8,0.280487805
2016,P.J. Tucker,PHO,0.975609756,31,8,6.2,2.2,7.1,0.411,2.5,0.33,4.6,0.455,1.7,0.746,1.3,0.2,1.4,2.5,0.280487805
2016,Derrick Favors,UTA,0.951612903,32,16.4,8.1,1.5,13.1,0.515,0.1,0,13,0.518,4.1,0.709,1.2,1.5,1.7,2.4,0.487804878
2016,Rudy Gobert,UTA,0.983606557,31.7,9.1,11,1.5,5.8,0.559,0,,5.8,0.559,4.6,0.569,0.7,2.2,1.9,2.7,0.487804878
2016,Gordon Hayward,UTA,1,36.2,19.7,5,3.7,15,0.433,5.1,0.349,9.9,0.477,6,0.824,1.2,0.3,2.5,2.3,0.487804878
2016,Rodney Hood,UTA,1,32.2,14.5,3.4,2.7,12.3,0.42,5.7,0.359,6.6,0.472,2.5,0.86,0.9,0.2,1.6,2.6,0.487804878
2016,Shelvin Mack,UTA,0.964285714,31.4,12.7,3.8,5.3,11.4,0.444,3.5,0.357,7.9,0.482,1.8,0.735,0.9,0.1,2.9,2.3,0.487804878
2016,Raul Neto,UTA,0.654320988,18.5,5.9,1.5,2.1,5.2,0.431,2,0.395,3.2,0.453,0.9,0.743,0.8,0,1.3,1.5,0.487804878
2016,Avery Bradley,BOS,0.947368421,33.4,15.2,2.9,2.1,13.4,0.447,5.4,0.361,8.1,0.505,1.6,0.78,1.5,0.3,1.4,2.2,0.585365854
2016,Jae Crowder,BOS,1,31.6,14.2,5.1,1.8,11.1,0.443,5,0.336,6.2,0.529,3.3,0.82,1.7,0.5,1.1,2.7,0.585365854
2016,Amir Johnson,BOS,0.962025316,22.8,7.3,6.4,1.7,5.4,0.585,0.5,0.233,4.8,0.624,1.5,0.57,0.7,1.1,1.2,2.7,0.585365854
2016,Jared Sullinger,BOS,0.901234568,23.6,10.3,8.3,2.3,10,0.435,1.3,0.282,8.7,0.458,2,0.64,0.9,0.6,1.3,2.6,0.585365854
2016,Isaiah Thomas,BOS,0.963414634,32.2,22.2,3,6.2,16.9,0.428,5.7,0.359,11.2,0.462,6.6,0.871,1.1,0.1,2.7,2,0.585365854
2016,Isaiah Canaan,PHI,0.506493506,25.5,11,2.3,1.8,9.4,0.36,6.3,0.363,3.1,0.354,2.3,0.833,0.7,0.2,1.2,1.7,0.12195122
2016,Robert Covington,PHI,0.731343284,28.4,12.8,6.3,1.4,10.6,0.385,7.2,0.353,3.4,0.452,2.6,0.791,1.6,0.6,2.1,3.5,0.12195122
2016,Jerami Grant,PHI,0.675324675,26.8,9.7,4.7,1.8,7.8,0.419,1.9,0.24,5.9,0.477,4.2,0.658,0.7,1.6,1.4,2.8,0.12195122
2016,Nerlens Noel,PHI,0.925373134,29.3,11.1,8.1,1.8,8.8,0.521,0,0.5,8.7,0.521,3.4,0.59,1.8,1.5,2.4,2.9,0.12195122
2016,Jahlil Okafor,PHI,0.905660377,30,17.5,7,1.2,14.7,0.508,0.1,0.167,14.6,0.511,3.7,0.686,0.4,1.2,2.3,2.6,0.12195122
2016,Ish Smith,PHI,1,32.4,14.7,4.3,7,14.8,0.405,2.7,0.336,12,0.42,2.7,0.669,1.3,0.4,2.6,1.9,0.12195122
2016,Kyrie Irving,CLE,1,31.5,19.6,3,4.7,16.6,0.448,4.9,0.321,11.6,0.502,3.6,0.885,1.1,0.3,2.3,2,0.695121951
2016,LeBron James,CLE,1,35.6,25.3,7.4,6.8,18.6,0.52,3.7,0.309,14.9,0.573,6.5,0.731,1.4,0.6,3.3,1.9,0.695121951
2016,Kevin Love,CLE,1,31.5,16,9.9,2.4,12.7,0.419,5.7,0.36,7,0.467,4.1,0.822,0.8,0.5,1.8,2.1,0.695121951
2016,Timofey Mozgov,CLE,0.631578947,17.4,6.3,4.4,0.4,4.7,0.565,0.1,0.143,4.6,0.574,1.3,0.716,0.3,0.8,0.9,2.1,0.695121951
2016,J.R. Smith,CLE,1,30.7,12.4,2.8,1.7,11,0.415,6.6,0.4,4.4,0.438,0.9,0.634,1.1,0.3,0.8,2.6,0.695121951
2017,Steven Adams,OKC,1,29.9,11.3,7.7,1.1,8.2,0.571,0,0,8.2,0.572,3.2,0.611,1.1,1,1.8,2.4,0.573170732
2017,Taj Gibson,OKC,0.695652174,21.2,9,4.5,0.6,7.8,0.497,0,1,7.7,0.494,1.7,0.718,0.6,0.7,1.2,1.7,0.573170732
2017,Victor Oladipo,OKC,1,33.2,15.9,4.3,2.6,13.9,0.442,5.3,0.361,8.7,0.491,2.3,0.753,1.2,0.3,1.8,2.3,0.573170732
2017,Andre Roberson,OKC,1,30.1,6.6,5.1,1,5.9,0.464,2.3,0.245,3.5,0.609,1.4,0.423,1.2,1,0.6,2.6,0.573170732
2017,Domantas Sabonis,OKC,0.814814815,20.1,5.9,3.6,1,5.9,0.399,2,0.321,4,0.438,0.8,0.657,0.5,0.4,1,2.5,0.573170732
2017,Russell Westbrook,OKC,1,34.6,31.6,10.7,10.4,24,0.425,7.2,0.343,16.8,0.459,10.4,0.845,1.6,0.4,5.4,2.3,0.573170732
2017,Harrison Barnes,DAL,1,35.5,19.2,5,1.5,16.2,0.468,2.8,0.351,13.4,0.492,3.6,0.861,0.8,0.2,1.3,1.6,0.402439024
2017,Andrew Bogut,DAL,0.807692308,22.4,3,8.4,1.9,3.1,0.469,0,0,3.1,0.475,0.4,0.273,0.5,1,1.7,3.2,0.402439024
2017,Seth Curry,DAL,0.6,29,12.8,2.6,2.7,10,0.481,4.6,0.425,5.4,0.528,1.4,0.85,1.1,0.1,1.3,1.8,0.402439024
2017,Yogi Ferrell,DAL,0.805555556,29.1,11.3,2.8,4.3,9.6,0.412,4.1,0.403,5.4,0.418,2,0.877,1.1,0.2,1.6,2.2,0.402439024
2017,Wesley Matthews,DAL,1,34.2,13.5,3.5,2.9,11.6,0.393,6.6,0.363,5,0.432,2.5,0.816,1.1,0.2,1.4,2.2,0.402439024
2017,Nerlens Noel,DAL,0.545454545,22,8.5,6.8,0.9,6.1,0.575,0,,6.1,0.575,2.2,0.708,1,1.1,1,2.5,0.402439024
2017,Dirk Nowitzki,DAL,1,26.4,14.2,6.5,1.5,12.6,0.437,3.9,0.378,8.7,0.463,2.1,0.875,0.6,0.7,0.9,2.1,0.402439024
2017,Deron Williams,DAL,1,29.3,13.1,2.6,6.9,11.3,0.43,4.5,0.348,6.8,0.485,2.1,0.821,0.6,0.1,2.5,2.4,0.402439024
2017,Bojan Bogdanović,BRK,0.981818182,26.9,14.2,3.6,1.6,11.1,0.44,5,0.357,6.1,0.509,3,0.874,0.4,0.1,1.7,1.8,0.243902439
2017,Trevor Booker,BRK,0.605633803,24.7,10,8,1.9,8.3,0.516,1.1,0.321,7.2,0.546,1.5,0.673,1.1,0.4,1.8,2.1,0.243902439
2017,Randy Foye,BRK,0.579710145,18.6,5.2,2.2,2,4.7,0.363,2.9,0.33,1.8,0.418,0.9,0.857,0.5,0.1,1.2,1.4,0.243902439
2017,Rondae Hollis-Jefferson,BRK,0.641025641,22.6,8.7,5.8,2,6.9,0.434,0.9,0.224,6.1,0.463,3.2,0.751,1.1,0.6,1.5,2.3,0.243902439
2017,Jeremy Lin,BRK,0.916666667,24.5,14.5,3.8,5.1,11.1,0.438,4.3,0.372,6.8,0.48,3.9,0.816,1.2,0.4,2.4,2.2,0.243902439
2017,Brook Lopez,BRK,1,29.6,20.5,5.4,2.3,15.6,0.474,5.2,0.346,10.5,0.536,4.9,0.81,0.5,1.7,2.5,2.6,0.243902439
2017,Arron Afflalo,SAC,0.737704918,25.9,8.4,2,1.3,6.9,0.44,2.5,0.411,4.4,0.457,1.5,0.892,0.3,0.1,0.7,1.7,0.390243902
2017,Darren Collison,SAC,0.941176471,30.3,13.2,2.2,4.6,10.5,0.476,2.6,0.417,7.9,0.495,2.5,0.86,1,0.1,1.7,1.8,0.390243902
2017,DeMarcus Cousins,SAC,1,34.4,27.8,10.6,4.8,20.3,0.452,4.9,0.356,15.5,0.482,10,0.77,1.4,1.3,3.8,3.7,0.390243902
2017,Rudy Gay,SAC,1,33.8,18.7,6.3,2.8,14.7,0.455,3.8,0.372,11,0.483,4.6,0.855,1.5,0.9,2.5,2.6,0.390243902
2017,Buddy Hield,SAC,0.72,29.1,15.1,4.1,1.8,11.8,0.48,5.5,0.428,6.3,0.525,1.7,0.814,0.8,0.1,2.1,1.4,0.390243902
2017,Kosta Koufos,SAC,0.873239437,20,6.6,5.7,0.7,5.5,0.551,0,0,5.5,0.552,0.9,0.613,0.5,0.7,0.9,2.4,0.390243902
2017,Ömer Aşık,NOP,0.612903226,15.5,2.7,5.3,0.5,2.1,0.477,0,,2.1,0.477,1.3,0.59,0.2,0.3,0.5,1.6,0.414634146
2017,DeMarcus Cousins,NOP,1,33.8,24.4,12.4,3.9,18.5,0.452,5.6,0.375,12.8,0.486,7.1,0.777,1.5,1.1,3.6,4.4,0.414634146
2017,Dante Cunningham,NOP,0.53030303,25,6.6,4.2,0.6,5.4,0.485,2.7,0.392,2.7,0.579,0.4,0.593,0.6,0.4,0.4,1.5,0.414634146
2017,Anthony Davis,NOP,1,36.1,28,11.8,2.1,20.3,0.505,1.8,0.299,18.6,0.524,8.6,0.802,1.3,2.2,2.4,2.2,0.414634146
2017,Tim Frazier,NOP,0.538461538,23.5,7.1,2.7,5.2,6.2,0.403,2,0.313,4.2,0.446,2,0.76,0.9,0.1,1.6,2,0.414634146
2017,Buddy Hield,NOP,0.649122807,20.4,8.6,2.9,1.4,8.3,0.393,4.2,0.369,4,0.417,0.6,0.879,0.3,0.1,0.8,1.4,0.414634146
2017,Solomon Hill,NOP,0.8875,29.7,7,3.8,1.8,6,0.383,3.4,0.348,2.6,0.428,1.6,0.805,0.9,0.4,1,2.3,0.414634146
2017,Jrue Holiday,NOP,0.910447761,32.7,15.4,3.9,7.3,13.3,0.454,4.2,0.356,9.1,0.498,2.5,0.708,1.5,0.7,2.9,2,0.414634146
2017,Wayne Selden,NOP,1,15.7,5.3,1.7,0.3,2.7,0.625,2.3,0.571,0.3,1,1.3,0.5,0.7,0,1,2,0.414634146
2017,Hollis Thompson,NOP,0.888888889,21.2,3.8,3.1,1,4.6,0.268,2.7,0.25,1.9,0.294,1,0.667,0.7,0,0.2,1.6,0.414634146
2017,Gorgui Dieng,MIN,1,32.4,10,7.9,1.9,8.1,0.502,0.5,0.372,7.5,0.511,2,0.814,1.1,1.2,1.3,3.1,0.37804878
2017,Zach LaVine,MIN,1,37.2,18.9,3.4,3,15.1,0.459,6.6,0.387,8.5,0.515,3,0.836,0.9,0.2,1.8,2.2,0.37804878
2017,Ricky Rubio,MIN,1,32.9,11.1,4.1,9.1,8.7,0.402,2.6,0.306,6.1,0.443,3.8,0.891,1.7,0.1,2.6,2.7,0.37804878
2017,Brandon Rush,MIN,0.70212766,21.9,4.2,2.1,1,4,0.374,2.4,0.386,1.6,0.356,0.4,0.722,0.5,0.5,0.6,0.9,0.37804878
2017,Karl-Anthony Towns,MIN,1,37,25.1,12.3,2.7,18,0.542,3.4,0.367,14.7,0.582,5.2,0.832,0.7,1.3,2.6,2.9,0.37804878
2017,Andrew Wiggins,MIN,1,37.2,23.6,4,2.3,19.1,0.452,3.5,0.356,15.6,0.473,6.6,0.76,1,0.4,2.3,2.2,0.37804878
2017,LaMarcus Aldridge,SAS,1,32.4,17.3,7.3,1.9,14.6,0.477,0.8,0.411,13.8,0.48,3.8,0.812,0.6,1.2,1.4,2.2,0.743902439
2017,Pau Gasol,SAS,0.609375,25.4,12.4,7.8,2.3,9.4,0.502,1.6,0.538,7.8,0.494,2.9,0.707,0.4,1.1,1.3,1.7,0.743902439
2017,Danny Green,SAS,1,26.6,7.3,3.3,1.8,6.6,0.392,4.6,0.379,2,0.42,0.5,0.844,1,0.8,1.1,1.8,0.743902439
2017,Kawhi Leonard,SAS,1,33.4,25.5,5.8,3.5,17.7,0.485,5.2,0.38,12.5,0.529,7.2,0.88,1.8,0.7,2.1,1.6,0.743902439
2017,Tony Parker,SAS,1,25.2,10.1,1.8,4.5,9,0.466,1.1,0.333,7.9,0.484,1.9,0.726,0.5,0,1.4,1.5,0.743902439
2017,Paul George,IND,1,35.9,23.7,6.6,3.3,18,0.461,6.6,0.393,11.4,0.501,5,0.898,1.6,0.4,2.9,2.7,0.512195122
2017,Jeff Teague,IND,1,32.4,15.3,4,7.8,11.1,0.442,3.1,0.357,8,0.475,5.1,0.867,1.2,0.4,2.6,2,0.512195122
2017,Myles Turner,IND,1,31.4,14.5,7.3,1.3,10.7,0.511,1.4,0.348,9.3,0.536,3.7,0.809,0.9,2.1,1.3,3.2,0.512195122
2017,Thaddeus Young,IND,1,30.2,11,6.1,1.6,9.3,0.527,1.6,0.381,7.7,0.557,1.2,0.523,1.5,0.4,1.3,1.8,0.512195122
2017,Tony Allen,MEM,0.929577465,27,9.1,5.5,1.4,8.4,0.461,0.8,0.278,7.6,0.479,1.8,0.615,1.6,0.4,1.4,2.5,0.524390244
2017,Mike Conley,MEM,0.985507246,33.2,20.5,3.5,6.3,14.6,0.46,6.1,0.408,8.6,0.497,5.3,0.859,1.3,0.3,2.3,1.8,0.524390244
2017,Marc Gasol,MEM,1,34.2,19.5,6.3,4.6,15.7,0.459,3.6,0.388,12.1,0.48,4.5,0.837,0.9,1.3,2.2,2.3,0.524390244
2017,JaMychal Green,MEM,0.974025974,27.3,8.9,7.1,1.1,6.5,0.5,1.9,0.379,4.6,0.549,2.2,0.802,0.6,0.4,1.2,3.2,0.524390244
2017,Chandler Parsons,MEM,1,19.9,6.2,2.5,1.6,6.5,0.338,2.7,0.269,3.8,0.388,1.3,0.814,0.6,0.1,0.7,1.5,0.524390244
2017,Troy Williams,MEM,0.541666667,17.4,5.3,1.9,0.8,5.1,0.415,1.7,0.244,3.4,0.5,1,0.6,1,0.4,1.1,1.8,0.524390244
2017,Maurice Harkless,POR,0.896103896,28.9,10,4.4,1.1,8.1,0.503,2.5,0.351,5.6,0.572,1.6,0.621,1.1,0.9,1.1,2.8,0.5
2017,Damian Lillard,POR,1,35.9,27,4.9,5.9,19.8,0.444,7.7,0.37,12.1,0.492,7.3,0.895,0.9,0.3,2.6,2,0.5
2017,CJ McCollum,POR,1,35,23,3.6,3.6,18,0.48,5.5,0.421,12.5,0.506,3.7,0.912,0.9,0.5,2.2,2.5,0.5
2017,Jusuf Nurkić,POR,0.95,29.2,15.2,10.4,3.2,11.8,0.508,0.1,0,11.8,0.511,4.9,0.66,1.3,1.9,3.1,3.7,0.5
2017,Mason Plumlee,POR,1,28.1,11.1,8,4,8.2,0.532,0.1,0,8.1,0.538,4.1,0.567,0.9,1.2,1.6,2.8,0.5
2017,Noah Vonleh,POR,0.554054054,17.1,4.4,5.2,0.4,3.6,0.481,0.3,0.35,3.4,0.492,1.3,0.638,0.4,0.4,0.9,2.1,0.5
2017,Kyrie Irving,CLE,1,35.1,25.2,3.2,5.8,19.7,0.473,6.1,0.401,13.6,0.505,4.6,0.905,1.2,0.3,2.5,2.2,0.62195122
2017,LeBron James,CLE,1,37.8,26.4,8.6,8.7,18.2,0.548,4.6,0.363,13.5,0.611,7.2,0.674,1.2,0.6,4.1,1.8,0.62195122
2017,Kevin Love,CLE,1,31.4,19,11.1,1.9,14.5,0.427,6.5,0.373,8,0.471,4.9,0.871,0.9,0.4,2,2.1,0.62195122
2017,J.R. Smith,CLE,0.853658537,29,8.6,2.8,1.5,8.7,0.346,6.6,0.351,2.1,0.329,0.4,0.667,1,0.3,0.6,1.9,0.62195122
2017,Tristan Thompson,CLE,1,29.9,8.1,9.2,1,5.6,0.6,0,0,5.6,0.604,2.7,0.498,0.5,1.1,0.8,2.3,0.62195122
2017,Blake Griffin,LAC,1,34,21.6,8.1,4.9,15.9,0.493,1.9,0.336,14.1,0.514,6.9,0.76,0.9,0.4,2.3,2.6,0.62195122
2017,DeAndre Jordan,LAC,1,31.7,12.7,13.8,1.2,7.1,0.714,0,0,7.1,0.717,5.2,0.482,0.6,1.7,1.4,2.6,0.62195122
2017,Luc Mbah a Moute,LAC,0.95,22.3,6.1,2.1,0.5,4.7,0.505,1.4,0.391,3.4,0.552,1.1,0.678,1,0.4,0.6,1.5,0.62195122
2017,Chris Paul,LAC,1,31.5,18.1,5,9.2,12.9,0.476,5,0.411,7.9,0.518,4.3,0.892,2,0.1,2.4,2.4,0.62195122
2017,J.J. Redick,LAC,1,28.2,15,2.2,1.4,11.4,0.445,6,0.429,5.4,0.462,2.6,0.891,0.7,0.2,1.3,1.6,0.62195122
2017,Robert Covington,PHI,1,31.6,12.9,6.5,1.5,10.9,0.399,6.1,0.333,4.8,0.484,2.6,0.822,1.9,1,2,3,0.341463415
2017,Joel Embiid,PHI,1,25.4,20.2,7.8,2.1,13.8,0.466,3.2,0.367,10.7,0.495,7.9,0.783,0.9,2.5,3.8,3.6,0.341463415
2017,Gerald Henderson,PHI,0.569444444,23.2,9.2,2.6,1.6,7.7,0.423,2.4,0.353,5.3,0.455,2.3,0.806,0.6,0.2,0.9,1.8,0.341463415
2017,Ersan İlyasova,PHI,0.754716981,27.3,14.8,5.9,1.8,12.2,0.44,5.6,0.359,6.6,0.509,2.7,0.768,0.6,0.3,1.5,2.5,0.341463415
2017,T.J. McConnell,PHI,0.62962963,26.3,6.9,3.1,6.6,6.3,0.461,0.7,0.2,5.6,0.492,1.1,0.811,1.7,0.1,2,1.7,0.341463415
2017,Jahlil Okafor,PHI,0.66,22.7,11.8,4.8,1.2,9.4,0.514,0,,9.4,0.514,3.2,0.671,0.4,1,1.8,2.4,0.341463415
2017,Ryan Anderson,HOU,1,29.4,13.6,4.6,0.9,10.7,0.418,7,0.403,3.7,0.446,2.1,0.86,0.4,0.2,0.8,2,0.670731707
2017,Trevor Ariza,HOU,1,34.7,11.7,5.7,2.2,10,0.409,6.9,0.344,3,0.556,1.6,0.738,1.8,0.3,0.9,1.7,0.670731707
2017,Patrick Beverley,HOU,1,30.7,9.5,5.9,4.2,8.1,0.42,4.3,0.382,3.8,0.463,1.4,0.768,1.5,0.4,1.5,3.3,0.670731707
2017,Clint Capela,HOU,0.907692308,23.9,12.6,8.1,1,8.7,0.643,0,,8.7,0.643,2.7,0.531,0.5,1.2,1.3,2.8,0.670731707
2017,James Harden,HOU,1,36.4,29.1,8.1,11.2,18.9,0.44,9.3,0.347,9.6,0.53,10.9,0.847,1.5,0.5,5.7,2.7,0.670731707
2017,Troy Williams,HOU,0.5,23.2,9.7,4,1,7.3,0.5,3.5,0.381,3.8,0.609,1.2,0.857,0.5,0.2,1,3,0.670731707
2017,Giannis Antetokounmpo,MIL,1,35.6,22.9,8.8,5.4,15.7,0.521,2.3,0.272,13.5,0.563,7.7,0.77,1.6,1.9,2.9,3.1,0.512195122
2017,Matthew Dellavedova,MIL,0.710526316,26.1,7.6,1.9,4.7,7,0.39,2.8,0.367,4.2,0.404,1.3,0.854,0.7,0,1.8,2,0.512195122
2017,John Henson,MIL,0.672413793,19.4,6.8,5.1,1,5.3,0.515,0,0,5.3,0.516,1.8,0.692,0.5,1.3,0.9,2.6,0.512195122
2017,Thon Maker,MIL,0.596491228,9.9,4,2,0.4,3.2,0.459,1.3,0.378,1.9,0.514,0.9,0.653,0.2,0.5,0.3,1.5,0.512195122
2017,Khris Middleton,MIL,0.793103448,30.7,14.7,4.2,3.4,11.5,0.45,3.6,0.433,7.9,0.459,3.2,0.88,1.4,0.2,2.2,2.7,0.512195122
2017,Jabari Parker,MIL,0.980392157,33.9,20.1,6.2,2.8,16,0.49,3.5,0.365,12.5,0.525,4.3,0.743,1,0.4,1.8,2.2,0.512195122
2017,Tony Snell,MIL,1,29.2,8.5,3.1,1.2,6.8,0.455,4.4,0.406,2.3,0.548,0.7,0.81,0.7,0.2,0.7,1.6,0.512195122
2017,Carmelo Anthony,NYK,1,34.3,22.4,5.9,2.9,18.8,0.433,5.7,0.359,13.1,0.466,4.9,0.833,0.8,0.5,2.1,2.7,0.37804878
2017,Courtney Lee,NYK,0.961038961,31.9,10.8,3.4,2.3,9.1,0.456,3.5,0.401,5.6,0.49,1.3,0.867,1.1,0.3,0.9,1.8,0.37804878
2017,Joakim Noah,NYK,1,22.1,5,8.8,2.2,4.4,0.49,0,0,4.4,0.493,1.7,0.436,0.7,0.8,1.3,2.8,0.37804878
2017,Kristaps Porziņģis,NYK,0.984848485,32.8,18.1,7.2,1.5,14.9,0.45,4.8,0.357,10.2,0.493,3.8,0.786,0.7,2,1.8,3.7,0.37804878
2017,Derrick Rose,NYK,1,32.5,18,3.8,4.4,15.3,0.471,0.9,0.217,14.3,0.487,4,0.874,0.7,0.3,2.3,1.3,0.37804878
2017,Kenneth Faried,DEN,0.557377049,21.2,9.6,7.6,0.9,6.8,0.548,0.1,0,6.7,0.556,3.1,0.693,0.7,0.7,1,2,0.487804878
2017,Danilo Gallinari,DEN,1,33.9,18.2,5.2,2.1,11.9,0.447,5.1,0.389,6.8,0.491,6.1,0.902,0.6,0.2,1.3,1.5,0.487804878
2017,Gary Harris,DEN,0.98245614,31.3,14.9,3.1,2.9,11.2,0.502,4.5,0.42,6.7,0.558,2.4,0.776,1.2,0.1,1.3,1.6,0.487804878
2017,Nikola Jokić,DEN,0.808219178,27.9,16.7,9.8,4.9,11.7,0.578,1.9,0.324,9.8,0.628,3.1,0.825,0.8,0.8,2.3,2.9,0.487804878
2017,Emmanuel Mudiay,DEN,0.745454545,25.6,11,3.2,3.9,10,0.377,3.2,0.315,6.8,0.408,3,0.784,0.7,0.2,2.2,1.7,0.487804878
2017,Jameer Nelson,DEN,0.52,27.3,9.2,2.6,5.1,8.1,0.444,3.6,0.388,4.4,0.489,0.8,0.714,0.7,0.1,1.7,2.6,0.487804878
2017,Jusuf Nurkić,DEN,0.644444444,17.9,8,5.8,1.3,6.6,0.507,0,,6.6,0.507,2.5,0.496,0.6,0.8,1.8,2,0.487804878
2017,Evan Fournier,ORL,0.970588235,32.9,17.2,3.1,3,13.7,0.439,5.3,0.356,8.4,0.491,4.1,0.805,1,0.1,2.1,2.6,0.353658537
2017,Aaron Gordon,ORL,0.9,28.7,12.7,5.1,1.9,10.8,0.454,3.3,0.288,7.5,0.528,2.7,0.719,0.8,0.5,1.1,2.2,0.353658537
2017,Serge Ibaka,ORL,1,30.5,15.1,6.8,1.1,12.6,0.488,3.8,0.388,8.7,0.532,1.6,0.846,0.6,1.6,1.2,2.5,0.353658537
2017,Elfrid Payton,ORL,0.707317073,29.4,12.8,4.7,6.5,11.1,0.471,1.8,0.274,9.3,0.509,2.6,0.692,1.1,0.5,2.2,2.2,0.353658537
2017,Terrence Ross,ORL,1,31.2,12.5,2.8,1.8,11.1,0.431,5.6,0.341,5.5,0.523,1.1,0.852,1.4,0.5,1.5,2.5,0.353658537
2017,Nikola Vučević,ORL,0.733333333,28.8,14.6,10.4,2.8,13.7,0.468,1,0.307,12.7,0.481,2.1,0.669,1,1,1.6,2.4,0.353658537
2017,Luke Babbitt,MIA,0.808823529,15.7,4.8,2.1,0.5,4.1,0.402,3.1,0.414,1,0.366,0.2,0.733,0.3,0.2,0.4,1.7,0.5
2017,Goran Dragić,MIA,1,33.7,20.3,3.8,5.8,15.4,0.475,4,0.405,11.4,0.499,5.2,0.79,1.2,0.2,2.9,2.7,0.5
2017,Rodney McGruder,MIA,0.833333333,25.2,6.4,3.3,1.6,5.9,0.413,2.8,0.332,3.1,0.488,0.9,0.62,0.6,0.2,0.7,1.8,0.5
2017,Josh McRoberts,MIA,0.636363636,17.3,4.9,3.4,2.3,5.4,0.373,1.4,0.419,4,0.356,0.4,0.667,0.5,0.2,1,1.4,0.5
2017,Josh Richardson,MIA,0.641509434,30.5,10.2,3.2,2.6,9.7,0.394,4.3,0.33,5.4,0.444,1.5,0.779,1.1,0.7,1.2,2.5,0.5
2017,Dion Waiters,MIA,0.934782609,30.1,15.8,3.3,4.3,14.4,0.424,4.7,0.395,9.7,0.438,2.8,0.646,0.9,0.4,2.2,2.1,0.5
2017,Hassan Whiteside,MIA,1,32.6,17,14.1,0.7,12.6,0.557,0,,12.6,0.557,4.6,0.628,0.7,2.1,2,2.9,0.5
2017,Justise Winslow,MIA,0.833333333,34.7,10.9,5.2,3.7,12.5,0.356,1.9,0.2,10.6,0.384,2.6,0.617,1.4,0.3,1.8,2.9,0.5
2017,Eric Bledsoe,PHO,1,33,21.1,4.8,6.3,15.7,0.434,4.7,0.335,11,0.477,6.9,0.847,1.4,0.5,3.4,2.5,0.292682927
2017,Devin Booker,PHO,1,35,22.1,3.2,3.4,18.3,0.423,5.2,0.363,13.2,0.447,5.7,0.832,0.9,0.3,3.1,3.1,0.292682927
2017,Tyson Chandler,PHO,0.978723404,27.6,8.4,11.5,0.6,4.9,0.671,0,,4.9,0.671,2.6,0.734,0.7,0.5,1.4,2.7,0.292682927
2017,Marquese Chriss,PHO,0.914634146,21.3,9.2,4.2,0.7,7.7,0.449,2.7,0.321,5,0.52,2.2,0.624,0.8,0.9,1.3,3.2,0.292682927
2017,T.J. Warren,PHO,0.893939394,31,14.4,5.1,1.1,12.3,0.495,1.5,0.265,10.8,0.527,2.3,0.773,1.2,0.6,0.9,2.7,0.292682927
2017,Stephen Curry,GSW,1,33.4,25.3,4.5,6.6,18.3,0.468,10,0.411,8.3,0.537,4.6,0.898,1.8,0.2,3,2.3,0.817073171
2017,Kevin Durant,GSW,1,33.4,25.1,8.3,4.8,16.5,0.537,5,0.375,11.5,0.608,6.2,0.875,1.1,1.6,2.2,1.9,0.817073171
2017,Draymond Green,GSW,1,32.5,10.2,7.9,7,8.6,0.418,3.5,0.308,5.1,0.494,2.8,0.709,2,1.4,2.4,2.9,0.817073171
2017,Zaza Pachulia,GSW,1,18.1,6.1,5.9,1.9,4.4,0.534,0,0,4.4,0.538,1.8,0.778,0.8,0.5,1.2,2.4,0.817073171
2017,Klay Thompson,GSW,1,34,22.3,3.7,2.1,17.6,0.468,8.3,0.414,9.3,0.516,2.8,0.853,0.8,0.5,1.6,1.8,0.817073171
2017,Nicolas Batum,CHO,1,34,15.1,6.2,5.9,12.7,0.403,5.3,0.333,7.4,0.453,3.7,0.856,1.1,0.4,2.5,1.4,0.43902439
2017,Michael Kidd-Gilchrist,CHO,1,29,9.2,7,1.4,7.6,0.477,0.1,0.111,7.5,0.483,2.4,0.784,1,1,0.7,2.3,0.43902439
2017,Kemba Walker,CHO,1,34.7,23.2,3.9,5.5,18.3,0.444,7.6,0.399,10.7,0.476,4.5,0.847,1.1,0.3,2.1,1.5,0.43902439
2017,Marvin Williams,CHO,1,30.2,11.2,6.6,1.4,9.3,0.422,4.7,0.35,4.6,0.494,2,0.873,0.8,0.7,0.8,1.8,0.43902439
2017,Cody Zeller,CHO,0.935483871,27.8,10.3,6.5,1.6,7.1,0.571,0,0,7.1,0.572,3.2,0.679,1,0.9,1,3,0.43902439
2017,Kentavious Caldwell-Pope,DET,0.986842105,33.3,13.8,3.3,2.5,12.2,0.399,5.8,0.35,6.5,0.442,2.4,0.832,1.2,0.2,1.1,1.6,0.451219512
2017,Andre Drummond,DET,1,29.7,13.6,13.8,1.1,11.2,0.53,0.1,0.286,11.2,0.532,4.4,0.386,1.5,1.1,1.9,2.9,0.451219512
2017,Tobias Harris,DET,0.585365854,31.3,16.1,5.1,1.7,13,0.481,3.8,0.347,9.1,0.537,2.8,0.841,0.7,0.5,1.2,1.6,0.451219512
